,mun_id,mun,year,income_value,l6,l2,l3,l4,l2_name_english,l3_name_english,l4_name_english,l6_name_english
185,80233,Kula,2013,5027810.0,5004,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,"Taxes on income, profits and capital gains "
186,70688,Kursumlija,2011,1255240.0,5004,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,"Taxes on income, profits and capital gains "
187,70688,Kursumlija,2012,2077380.0,5004,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,"Taxes on income, profits and capital gains "
188,70688,Kursumlija,2013,2207690.0,5004,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,"Taxes on income, profits and capital gains "
189,70700,Lajkovac,2012,3692920.0,5004,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,"Taxes on income, profits and capital gains "
190,70700,Lajkovac,2011,2229930.0,5004,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,"Taxes on income, profits and capital gains "
191,70700,Lajkovac,2013,3438370.0,5004,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,"Taxes on income, profits and capital gains "
192,71277,Lapovo,2011,511560.0,5004,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,"Taxes on income, profits and capital gains "
193,71277,Lapovo,2012,798430.0,5004,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,"Taxes on income, profits and capital gains "
194,71277,Lapovo,2013,778710.0,5004,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,"Taxes on income, profits and capital gains "
195,70718,Lebane,2011,689880.0,5004,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,"Taxes on income, profits and capital gains "
196,70718,Lebane,2012,1136980.0,5004,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,"Taxes on income, profits and capital gains "
197,70718,Lebane,2013,1084110.0,5004,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,"Taxes on income, profits and capital gains "
198,70726,Leskovac,2012,12898820.0,5004,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,"Taxes on income, profits and capital gains "
199,70726,Leskovac,2011,8137080.0,5004,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,"Taxes on income, profits and capital gains "
200,70726,Leskovac,2013,12101760.0,5004,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,"Taxes on income, profits and capital gains "
201,70769,Ljig,2011,829180.0,5004,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,"Taxes on income, profits and capital gains "
202,70769,Ljig,2012,1179050.0,5004,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,"Taxes on income, profits and capital gains "
203,70769,Ljig,2013,1118580.0,5004,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,"Taxes on income, profits and capital gains "
204,70777,Ljubovija,2012,1241690.0,5004,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,"Taxes on income, profits and capital gains "
205,70777,Ljubovija,2011,782150.0,5004,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,"Taxes on income, profits and capital gains "
206,70777,Ljubovija,2013,1198030.0,5004,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,"Taxes on income, profits and capital gains "
207,70734,Loznica,2011,4960500.0,5004,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,"Taxes on income, profits and capital gains "
208,70734,Loznica,2012,7267360.0,5004,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,"Taxes on income, profits and capital gains "
209,70734,Loznica,2013,6756560.0,5004,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,"Taxes on income, profits and capital gains "
210,70742,Lucani,2012,1985080.0,5004,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,"Taxes on income, profits and capital gains "
211,70742,Lucani,2011,1149090.0,5004,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,"Taxes on income, profits and capital gains "
212,70742,Lucani,2013,1877980.0,5004,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,"Taxes on income, profits and capital gains "
213,70785,Majdanpek,2011,1580070.0,5004,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,"Taxes on income, profits and capital gains "
214,70785,Majdanpek,2013,2480660.0,5004,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,"Taxes on income, profits and capital gains "
215,70785,Majdanpek,2012,2645170.0,5004,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,"Taxes on income, profits and capital gains "
216,80241,Mali Idjos,2011,966520.0,5004,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,"Taxes on income, profits and capital gains "
217,80241,Mali Idjos,2012,1335860.0,5004,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,"Taxes on income, profits and capital gains "
218,80241,Mali Idjos,2013,1301570.0,5004,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,"Taxes on income, profits and capital gains "
219,70793,Mali Zvornik,2011,605400.0,5004,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,"Taxes on income, profits and capital gains "
220,70793,Mali Zvornik,2012,1052720.0,5004,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,"Taxes on income, profits and capital gains "
221,70793,Mali Zvornik,2013,1007060.0,5004,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,"Taxes on income, profits and capital gains "
222,70807,Malo Crni?e,2011,325510.0,5004,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,"Taxes on income, profits and capital gains "
223,70807,Malo Crni?e,2013,468460.0,5004,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,"Taxes on income, profits and capital gains "
224,70807,Malo Crni?e,2012,479830.0,5004,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,"Taxes on income, profits and capital gains "
225,70815,Medvedja,2011,431890.0,5004,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,"Taxes on income, profits and capital gains "
226,70815,Medvedja,2012,744960.0,5004,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,"Taxes on income, profits and capital gains "
227,70815,Medvedja,2013,648020.0,5004,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,"Taxes on income, profits and capital gains "
228,70823,Merosina,2011,531240.0,5004,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,"Taxes on income, profits and capital gains "
229,70823,Merosina,2013,841990.0,5004,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,"Taxes on income, profits and capital gains "
230,70823,Merosina,2012,867710.0,5004,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,"Taxes on income, profits and capital gains "
231,70831,Mionica,2011,672820.0,5004,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,"Taxes on income, profits and capital gains "
232,70831,Mionica,2012,1011690.0,5004,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,"Taxes on income, profits and capital gains "
233,70831,Mionica,2013,944610.0,5004,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,"Taxes on income, profits and capital gains "
234,70840,Negotin,2011,2431620.0,5004,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,"Taxes on income, profits and capital gains "
235,70840,Negotin,2013,3262290.0,5004,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,"Taxes on income, profits and capital gains "
236,70840,Negotin,2012,3167050.0,5004,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,"Taxes on income, profits and capital gains "
237,80250,Nova Crnja,2011,671200.0,5004,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,"Taxes on income, profits and capital gains "
238,80250,Nova Crnja,2012,1149100.0,5004,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,"Taxes on income, profits and capital gains "
239,80250,Nova Crnja,2013,1056000.0,5004,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,"Taxes on income, profits and capital gains "
240,70866,Nova Varos,2011,984530.0,5004,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,"Taxes on income, profits and capital gains "
241,70866,Nova Varos,2012,1549510.0,5004,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,"Taxes on income, profits and capital gains "
242,70866,Nova Varos,2013,1408290.0,5004,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,"Taxes on income, profits and capital gains "
243,80268,Novi Becej,2011,1781150.0,5004,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,"Taxes on income, profits and capital gains "
244,80268,Novi Becej,2012,2734540.0,5004,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,"Taxes on income, profits and capital gains "
245,80268,Novi Becej,2013,2600940.0,5004,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,"Taxes on income, profits and capital gains "
246,80276,Novi Knezevac,2011,860130.0,5004,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,"Taxes on income, profits and capital gains "
247,80276,Novi Knezevac,2012,1227470.0,5004,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,"Taxes on income, profits and capital gains "
248,80276,Novi Knezevac,2013,1095500.0,5004,5001,5002,5003,Current income and income from sale of non-financial assets,Current income,Taxes,"Taxes on income, profits and capital gains "
